City,Location,Date,PM2.5,PM10,NO2,NO,NOx,SO2,CO,Ozone,Temp,CO2,Latitude,Longitude
Mumbai,Byculla  Mumbai - BMC ,03-08-2024 00:00,6.72,24.76,8.2,1.63,1.85,6.62,0.21,14.73,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,04-08-2024 00:00,6.33,28.53,10.4,2.19,0.59,7.19,0.21,13.77,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,05-08-2024 00:00,8.05,26.07,11.97,2.85,1.17,8.54,0.21,12.41,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,06-08-2024 00:00,6.16,25.13,10.89,2.54,1.26,7.73,0.21,11.49,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,07-08-2024 00:00,7.09,22.31,10.62,1.91,2.1,7.08,0.21,12.48,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,08-08-2024 00:00,9.35,26.97,11.85,1.81,1.48,7.64,0.22,10.92,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,09-08-2024 00:00,8.15,23.25,11.9,2.36,2.16,8.11,0.19,11.38,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,10-08-2024 00:00,6.45,20.44,11.12,2.45,1.7,7.78,0.21,10.81,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,11-08-2024 00:00,7.61,20.5,9.26,1.92,1.74,6.38,0.17,12.16,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,12-08-2024 00:00,7.3,27.99,10.48,2.75,1.56,7.68,0.22,10.65,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,13-08-2024 00:00,6.66,27.75,10.53,2.11,1.15,7.19,0.22,9.8,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,14-08-2024 00:00,7.5,25.96,10.45,1.76,1.45,6.87,0.22,11.79,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,15-08-2024 00:00,6.31,30.27,9.36,2.79,1.85,7.12,,9.46,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,16-08-2024 00:00,8.23,27.04,10.56,1.97,2.76,7.1,1,8.96,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,17-08-2024 00:00,6.37,30.24,10.84,3.71,1.43,8.64,1,9.16,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,18-08-2024 00:00,8.22,32.42,9.72,2.21,1.24,6.85,1,10.08,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,19-08-2024 00:00,6.43,27.79,9.16,2.35,2.51,6.67,1,12.85,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,20-08-2024 00:00,8.74,33.03,16.14,7.43,2.41,14.39,1,9.6,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,21-08-2024 00:00,7.68,44.66,14.62,9.65,1.36,15.38,0.54,15.7,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,22-08-2024 00:00,8.23,36.81,16.92,3.64,1,11.76,0.37,16.03,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,23-08-2024 00:00,8.48,25.13,13.5,4.73,1.64,10.85,0.32,7.09,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,24-08-2024 00:00,4.4,17.56,5.06,3.39,1.91,5.36,0.2,0.47,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,25-08-2024 00:00,4.97,20.19,3.88,1.52,2.21,3.25,0.16,3.16,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,26-08-2024 00:00,10.16,36.81,6.16,1.73,2.33,4.61,0.21,3.17,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,27-08-2024 00:00,7.02,24.56,9.98,1.17,1.2,6.15,0.24,7.03,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,28-08-2024 00:00,6.4,33.53,11.06,1.95,1.28,7.34,0.22,6.61,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,29-08-2024 00:00,9.44,32.44,11.86,2.26,1.18,8.01,0.26,3.62,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,30-08-2024 00:00,7.8,30.7,12.43,2.55,1.48,8.54,0.28,6.68,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,31-08-2024 00:00,6.38,22.29,9.16,1.18,1.84,5.73,0.14,6.05,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,01-09-2024 00:00,4.52,21.66,9.23,1.5,1.43,6.02,0.13,8.97,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,02-09-2024 00:00,6.98,26.07,9.96,1.52,1.46,6.42,0.18,2.64,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,03-09-2024 00:00,7.42,25.94,9.08,0.87,2.02,5.44,0.09,8.07,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,04-09-2024 00:00,6.47,29.81,8.95,0.7,1.69,5.24,0.2,9.95,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,05-09-2024 00:00,5.9,23.81,8.28,1.25,1.77,5.33,0.19,9.04,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,06-09-2024 00:00,11.21,30.15,5.87,0.54,3.08,3.92,0.11,13.83,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,07-09-2024 00:00,,,,,,4.07,,,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,08-09-2024 00:00,8.32,23.15,7.88,1.33,1.59,5.19,0.21,3.78,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,09-09-2024 00:00,3.86,15.58,7.78,0.82,2.55,4.72,0.14,10.23,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,10-09-2024 00:00,6.37,17.72,9.54,1.55,1.13,6.23,0.2,5.72,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,11-09-2024 00:00,7.29,26.31,9.44,1.47,1.79,6.12,0.2,8.81,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,12-09-2024 00:00,11.16,35.73,10.07,1.89,2.07,6.78,0.25,9.32,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,13-09-2024 00:00,11.2,41.26,8.28,2.08,1.32,5.99,0.21,10.46,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,14-09-2024 00:00,8.13,29.91,8.26,2.07,1.3,5.98,0.21,12.57,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,15-09-2024 00:00,15.06,30.8,10.5,7.55,2.16,11.54,0.46,13.49,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,16-09-2024 00:00,20.28,43.74,11.26,7.86,1.31,11.73,0.23,10.63,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,17-09-2024 00:00,13.09,33.96,6.23,4.34,1.44,6.74,0.17,22.59,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,18-09-2024 00:00,21.24,45.55,6.69,3.17,1.69,6.04,0.27,25.47,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,19-09-2024 00:00,17.11,50.34,6.51,4.09,0.63,6.68,0.17,26.14,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,20-09-2024 00:00,19.8,58.22,8.28,6.57,1.15,9.6,0.24,17.16,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,21-09-2024 00:00,14.21,40.91,6.51,3,0.57,5.81,0.15,17.58,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,22-09-2024 00:00,11.86,34.48,4.31,2.16,1.66,3.98,0.14,24.3,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,23-09-2024 00:00,13.6,33.24,5.13,2.5,1.13,4.68,0.17,24.24,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,24-09-2024 00:00,13.4,22.12,6.65,2.54,0.68,5.51,0.24,19.23,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,25-09-2024 00:00,14.12,20.07,6.39,2.38,1.83,5.25,0.21,21.7,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,26-09-2024 00:00,6.02,7.67,5.89,1.91,1.67,4.61,0.23,27.58,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,27-09-2024 00:00,6.73,10.15,6.56,2.46,1.67,5.4,0.23,26.91,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,28-09-2024 00:00,5.35,10.41,6.6,3.22,1.82,6.03,0.29,18.93,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,29-09-2024 00:00,8.31,16.08,6.59,4.53,1.25,7.07,0.26,13.77,,,18.9731,72.8391
Mumbai,Byculla  Mumbai - BMC ,30-09-2024 00:00,16.94,29.16,6.93,8.1,1.51,10.11,0.26,23.74,,,18.9731,72.8391
Mumbai,Chembur  Mumbai - MPCB ,01-08-2024 00:00,9.04,30.49,19.85,11.38,1.38,19.5,0.68,15.89,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,02-08-2024 00:00,7.39,24.27,14.94,5.83,0.7,12.48,0.67,17.23,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,03-08-2024 00:00,8.08,23.7,15.14,3.85,0.61,11,0.67,17.81,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,04-08-2024 00:00,6.91,29.72,12.61,2.62,0.51,8.69,0.69,17.67,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,05-08-2024 00:00,9.74,29.29,16.39,5.42,0.7,12.91,0.76,15.83,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,06-08-2024 00:00,11.75,37.44,16.94,5.86,0.56,13.55,0.77,13.69,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,07-08-2024 00:00,9.33,24.34,18.88,11.93,0.61,19.43,0.75,13.18,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,08-08-2024 00:00,9.52,29.19,17.61,11.25,0.72,18.22,0.76,14.73,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,09-08-2024 00:00,9.9,29.09,20.05,13.05,0.94,20.94,0.8,13.59,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,10-08-2024 00:00,8.63,22.81,19.08,12,0.3,19.59,0.54,11.68,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,11-08-2024 00:00,8.42,24.27,15.64,6.94,0.37,13.74,0.35,12.46,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,12-08-2024 00:00,8.54,30.35,15.8,6.73,0.45,13.65,0.35,13.34,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,13-08-2024 00:00,12.52,33.41,21.31,6.46,1.16,16.32,0.39,14.08,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,14-08-2024 00:00,11.64,41.17,17.24,6.02,1.13,13.84,0.42,14.27,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,15-08-2024 00:00,13.1,38.1,18.04,5.9,1.37,14.16,0.47,14.85,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,16-08-2024 00:00,10.58,34.66,18.62,7.21,1.27,15.51,0.47,12.74,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,17-08-2024 00:00,13.24,38.63,16.15,5.26,1.23,12.65,0.53,14.34,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,18-08-2024 00:00,17.61,50.12,16.61,4.59,1.01,12.36,0.59,12.06,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,19-08-2024 00:00,17.18,47.42,23.04,4.94,1.67,16,0.72,17.42,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,20-08-2024 00:00,18.02,32.73,24.61,5.93,0.94,17.61,0.8,16.39,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,21-08-2024 00:00,26.14,48.89,23.63,7.51,3.17,18.36,0.87,25.49,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,22-08-2024 00:00,18.47,37.68,21.51,3.16,5.1,13.77,0.76,26.85,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,23-08-2024 00:00,8.91,19.13,21.68,8.38,32.3,18.05,0.78,16.03,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,24-08-2024 00:00,8.14,17.85,20.14,7.05,0.98,16.18,0.73,13.75,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,25-08-2024 00:00,8.78,21.35,19.02,6.93,0.59,15.5,0.7,17.41,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,26-08-2024 00:00,9.64,31.29,14.82,5.71,0.54,12.32,0.73,18.2,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,27-08-2024 00:00,7.99,24.35,11.22,1.97,0.9,7.44,0.74,20.91,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,28-08-2024 00:00,10.07,33.55,14.33,3.13,0.81,10,0.78,18.18,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,29-08-2024 00:00,9.65,30.69,13.42,2.72,1.35,9.19,0.81,18.34,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,30-08-2024 00:00,10.2,28.32,15.02,2.67,4.81,9.98,0.5,18.8,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,31-08-2024 00:00,8.81,27.1,18.3,5.56,0.5,14.02,0.27,13.78,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,01-09-2024 00:00,11.7,39.97,17.91,4.07,0.83,12.62,0.28,16.01,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,02-09-2024 00:00,14.75,45.11,22.18,9.49,0.5,19.2,0.34,12.77,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,03-09-2024 00:00,10.59,36.87,22.47,17.29,0.53,25.61,0.36,13.87,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,04-09-2024 00:00,15.43,43.18,21.72,11.24,0.75,20.37,0.3,15.35,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,05-09-2024 00:00,11.06,30.08,24.38,10.44,0.44,21.11,0.3,12.84,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,06-09-2024 00:00,12.66,38.2,21.62,9.26,0.73,18.72,0.34,10.69,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,07-09-2024 00:00,9.81,28.13,17.08,11.63,0.69,18.26,0.36,8.94,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,08-09-2024 00:00,9.34,23.57,13.38,7.41,0.46,14.19,0.38,7.15,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,09-09-2024 00:00,10.56,34.34,16.15,9.91,1,16.41,0.59,6.85,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,10-09-2024 00:00,11.2,27.78,18.16,10.64,1.03,18.02,0.48,9.65,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,11-09-2024 00:00,13.3,30.53,20.29,10.64,2.82,19.13,0.51,9.77,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,12-09-2024 00:00,14.03,41.06,18.91,5.76,0.94,14.5,0.42,11.86,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,13-09-2024 00:00,17.03,49.88,17.5,6,0.66,13.95,0.26,10.24,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,14-09-2024 00:00,13.3,37.44,18.51,6.3,2.03,14.72,0.29,11.05,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,15-09-2024 00:00,12.06,26.41,21.08,7.02,2.45,16.65,0.41,13.02,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,16-09-2024 00:00,18.68,42.86,21.96,11.75,2.62,20.9,0.56,13.03,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,17-09-2024 00:00,20.68,50.67,20.03,14.02,1.13,21.71,0.57,16.99,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,18-09-2024 00:00,20.54,55.65,24.92,8.44,4.53,19.79,0.49,16.5,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,19-09-2024 00:00,17.74,58.5,21.94,4.23,1.53,14.85,0.48,18.08,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,20-09-2024 00:00,18.2,57.4,20.64,6.73,1.37,16.18,0.55,13.2,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,21-09-2024 00:00,16.68,51.68,19.26,6.51,0.7,15.29,0.53,11.23,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,22-09-2024 00:00,14,50.13,17.95,4.38,0.88,12.89,0.51,14.48,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,23-09-2024 00:00,15.85,44.65,19.04,2.43,0.61,11.9,0.46,22.5,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,24-09-2024 00:00,16.69,27.52,24.78,2.44,1.18,14.91,0.4,22.59,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,25-09-2024 00:00,13.93,25.12,23.7,2.42,3.33,14.32,0.43,25.38,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,26-09-2024 00:00,10.25,21.19,25.78,2.98,2.2,15.86,0.46,24.14,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,27-09-2024 00:00,7.71,14.06,26.29,4.58,0.89,17.4,0.42,24.89,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,28-09-2024 00:00,13.15,23.84,20.97,4.73,0.78,14.86,0.4,17.79,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,29-09-2024 00:00,,,,,,,,,,,19.0531,72.8859
Mumbai,Chembur  Mumbai - MPCB ,30-09-2024 00:00,15.93,43.11,28.25,4.08,2.35,18.03,0.61,33.44,,,19.0531,72.8859
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,01-08-2024 00:00,17.48,64.97,9.96,8.79,11.8,18.74,0.19,,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,02-08-2024 00:00,13.76,41.51,9.72,8.58,12.03,18.3,0.19,,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,03-08-2024 00:00,14.56,42.9,9.46,8.34,11.87,17.8,0.19,,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,04-08-2024 00:00,15.72,46.79,9.07,8,11.85,17.07,0.18,,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,05-08-2024 00:00,15.62,47.82,10.25,9.05,11.86,19.3,0.2,,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,06-08-2024 00:00,14.43,48.32,12.55,11.08,12.4,23.63,0.25,,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,07-08-2024 00:00,11.64,37.2,12.5,11.03,12.75,23.53,0.25,,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,08-08-2024 00:00,17.64,70.09,10.01,8.83,11.94,18.83,0.2,,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,09-08-2024 00:00,15.19,55.07,11.03,9.73,12.14,20.75,0.22,22.21,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,10-08-2024 00:00,13.49,48.16,12.8,11.29,12.59,24.08,0.25,22.24,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,11-08-2024 00:00,12.65,43.62,11.25,9.93,12.71,21.18,0.22,22.06,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,12-08-2024 00:00,17.23,69.53,10.83,9.55,12.42,20.38,0.21,22.13,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,13-08-2024 00:00,17.99,64.43,12.37,10.91,13.46,22.78,0.25,22.26,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,14-08-2024 00:00,21.21,91.11,14.88,13.13,14.91,28.01,0.29,22.33,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,15-08-2024 00:00,18.66,82.38,14.09,12.43,15.89,26.53,0.28,22.29,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,16-08-2024 00:00,19.42,81.75,14.35,12.66,23.28,27.01,0.28,22.26,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,17-08-2024 00:00,20.28,80.01,13.93,12.29,25.76,26.22,0.27,22.35,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,18-08-2024 00:00,23.69,96.71,14.11,12.45,19.15,26.55,0.28,22.17,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,19-08-2024 00:00,24.71,83.12,16.89,14.9,28.67,31.78,0.33,22.12,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,20-08-2024 00:00,20.42,44.79,21.82,19.25,37.89,41.07,0.43,22.46,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,21-08-2024 00:00,25.79,65.95,21.79,19.23,21.37,41.01,0.43,22.37,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,22-08-2024 00:00,22.47,63.52,20.17,17.8,19.04,37.97,0.39,22.33,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,23-08-2024 00:00,16.15,38.97,14.27,12.59,15.92,26.86,0.28,27.72,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,24-08-2024 00:00,13.72,26.69,24.81,21.89,21.2,46.7,0.5,31.28,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,25-08-2024 00:00,13.48,31.34,11.47,10.12,10.47,21.59,0.22,28.35,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,26-08-2024 00:00,16.43,40.19,11.07,9.76,8.92,20.83,0.22,7.33,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,27-08-2024 00:00,13.21,34.8,10.27,9.07,8.41,19.34,0.2,7.38,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,28-08-2024 00:00,16.61,40.53,9.9,8.73,7.83,18.63,0.19,7.3,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,29-08-2024 00:00,16.06,42.31,9.92,8.75,7.29,18.67,0.19,7.16,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,30-08-2024 00:00,15.94,48.43,36.52,32.23,20.47,68.75,0.71,7.3,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,31-08-2024 00:00,14.01,29.24,10.48,9.24,26.51,19.72,0.21,7.5,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,01-09-2024 00:00,,,7.56,6.67,8.3,14.23,0.15,7.16,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,02-09-2024 00:00,23.93,65.36,14.83,13.09,14.54,27.92,0.29,7.29,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,03-09-2024 00:00,19.16,52.7,6.37,5.62,8.49,11.99,0.12,7.43,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,04-09-2024 00:00,19.03,47.73,6.75,5.95,7.75,12.7,0.13,7.18,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,05-09-2024 00:00,16.31,41.84,6.83,6.03,7.57,12.86,0.13,7.28,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,06-09-2024 00:00,17.5,53.03,6.54,5.78,7.09,12.32,0.13,7.51,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,07-09-2024 00:00,14.93,44.93,6.37,5.62,6.76,11.99,0.12,7.23,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,08-09-2024 00:00,14.88,46.58,6.08,5.37,6.48,11.45,0.12,7.24,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,09-09-2024 00:00,10.62,41.1,6.91,6.1,6.59,13,0.14,7.25,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,10-09-2024 00:00,13.18,38.59,6.34,5.59,7.97,11.93,0.12,7.37,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,11-09-2024 00:00,14.69,44.87,7.51,6.63,7.94,14.14,0.15,7.15,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,12-09-2024 00:00,18.28,52.37,6.49,5.73,7.57,12.22,0.13,7.45,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,13-09-2024 00:00,19.37,56.82,5.81,5.12,6.9,10.93,0.11,7.31,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,14-09-2024 00:00,15.1,52.2,7.08,6.24,6.69,13.32,0.14,7.34,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,15-09-2024 00:00,22.73,53.25,10.61,9.36,7.05,19.97,0.21,7.35,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,16-09-2024 00:00,27.11,77.05,12.41,10.95,7.4,23.36,0.24,7.5,,,19.0885,72.8664
Mumbai,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB ,17-09-2024 00:00,23.57,75.8,10.93,9.64,7.55,20.57,0.21,7.22,,,19.0885,72.8664
